date,logret,residual
2025-02-18,-0.0001379999329179,-0.0001687378512463627
2025-02-19,0.0001139779874688,-1.4240726976008715e-05
2025-02-20,4.703001717045228e-05,8.48725611916692e-06
2025-02-21,0.0001349382403311,0.0001500629150220954
2025-02-22,1.60912428301341e-05,0.0001274189477087772
2025-02-23,-8.904145803582074e-05,3.3235959053577686e-05
2025-02-24,-0.0002399865390157,-0.00020343012057660132
2025-02-25,0.0001890255108698,3.716271479005964e-05
2025-02-26,-7.802606807801896e-05,-8.468273420397275e-05
2025-02-27,-9.698970375758396e-05,-0.00014069055485693452
2025-02-28,5.99713878238477e-05,-6.790694696112006e-05
2025-03-01,-9.6993294393667e-05,-0.00016309730375181972
2025-03-02,0.0002470252368153,0.00011879942756002205
2025-03-03,-0.0001620140097379,-9.77222049414504e-05
2025-03-04,-1.299563829437064e-05,-5.641801561111651e-05
2025-03-05,0.0001440156206981,7.34671698937374e-05
2025-03-06,0.0001059717590426,0.000163009104278936
2025-03-07,-0.0002759791630003,-0.00014116813649308309
2025-03-08,0.0001009826374506,1.7756761259662808e-05
2025-03-09,-7.499085419110612e-05,-9.424018866378665e-05
2025-03-10,0.0001900294849457,0.00013505794073123911
2025-03-11,-0.0001110448399667,-3.1228443975153835e-05
2025-03-12,-0.0001650104914767,-0.0001568772837591922
2025-03-13,0.0002309951438997,9.54352249969845e-05
2025-03-14,1.013280501285448e-06,5.3454356881746106e-05
2025-03-15,-2.801460383599433e-05,3.624722529426075e-05
2025-03-16,0.0001470381164843,0.00017426226503361404
2025-03-17,-7.402297278327378e-05,6.366931000206664e-05
2025-03-18,-0.0001310138284645,-5.5848899886985334e-05
2025-03-19,0.000174999154061,0.0001333204074058279
2025-03-20,-0.0002159519473289,-0.00012484851126104204
2025-03-21,0.000168032880478,0.0001004259866376726
2025-03-22,-1.907290426985708e-05,2.540958365125181e-05
2025-03-23,5.960321661888837e-06,5.452001304295601e-05
2025-03-24,8.010327605225856e-05,0.00011423288114735724
2025-03-25,-0.0001140179803358,-1.5776204117957704e-05
2025-03-26,-9.805513168062232e-05,-9.513495218168768e-05
2025-03-27,3.803103440162776e-05,-4.182030981650092e-05
2025-03-28,8.797847990067529e-05,4.3864568789954676e-05
2025-03-29,-0.000104013332159,-7.284291745987091e-05
2025-03-30,0.0001429931922716,9.653129429047223e-05
2025-03-31,-0.0001739906616287,-0.0001166060353861433
2025-04-01,0.0001509843835959,8.571710093215755e-05
2025-04-02,-3.600052308433611e-05,3.072394142687333e-07
2025-04-03,-5.996401326512684e-05,-3.393491954385779e-05
2025-04-04,-1.901518451954228e-05,-5.4344320433732276e-05
2025-04-05,7.10517561676274e-05,2.8463002474123562e-05
2025-04-06,-5.000989618803058e-05,-3.684149694224654e-05
2025-04-07,0.0002979958016564,0.00027855239017001343
2025-04-08,-0.0004020172438778,-0.0002013946764038983
2025-04-09,9.001345438967925e-05,-1.0758192062713113e-05
2025-04-10,1.8001718628140013e-05,-4.3780308298176116e-05
2025-04-11,1.9968414737127083e-05,6.418067035279602e-06
2025-04-12,2.604775065452175e-05,1.6155199373372033e-05
2025-04-13,-8.804054973389704e-05,-6.876443863052819e-05
2025-04-14,-0.0001540449010547,-0.00020562672531904835
2025-04-15,0.0001760408629189,9.704308859911524e-06
2025-04-16,3.498986918467484e-05,1.2288540984016544e-05
2025-04-17,-7.695548373463736e-05,-5.406248931489626e-05
2025-04-18,-9.70522293772128e-05,-0.0001407649130171498
2025-04-19,0.0001610133219796,4.727399621102046e-05
2025-04-20,3.80289805912654e-05,5.3128529326080435e-05
2025-04-21,-8.398756261794338e-05,-2.7694703344031823e-05
2025-04-22,-9.901781902595558e-05,-0.00011699658603660262
2025-04-23,9.401053073901176e-05,3.3653409588341025e-07
2025-04-24,-5.502221202781744e-05,-7.210823476154795e-05
2025-04-25,9.800062051058588e-05,5.0782174259413325e-05
2025-04-26,6.997753390224209e-05,9.353600969841684e-05
2025-04-27,-0.0001089620318467,-2.3911225460690748e-05
2025-04-28,0.0001020479449788,9.440454504740162e-05
2025-04-29,0.0,6.328583953749812e-05
2025-04-30,3.695404716972863e-05,0.00010390521971121342
2025-05-01,-0.000175007373884,-9.331213086611672e-05
2025-05-02,2.4023602266396297e-05,-2.9781754780663844e-05
2025-05-03,8.398865401078269e-05,3.9607255439140626e-05
2025-05-04,0.0,3.364702877833203e-05
2025-05-05,-9.000940336101448e-05,-5.9194542183506475e-05
2025-05-06,9.900989812006032e-05,5.82330250274537e-05
2025-05-07,-6.103805587580529e-05,-2.8400172751280307e-05
2025-05-08,2.6048922918746064e-05,1.915049021344e-05
2025-05-09,4.9950041028429306e-05,5.4176261985706666e-05
2025-05-10,3.004035063037064e-05,7.833925422198e-05
2025-05-11,-4.899484571627001e-05,1.6510880509947272e-05
2025-05-12,9.703368972019696e-05,0.00012043689667233757
2025-05-13,-1.07280258888731e-06,8.842044725352924e-05
2025-05-14,-0.0001049614178348,-1.7256239363652812e-05
2025-05-15,-9.603057248843532e-05,-0.00010206908565294249
2025-05-16,3.2011215492728224e-05,-5.024769454067284e-05
2025-05-17,1.80021328359592e-05,-3.4732478529491706e-05
2025-05-18,1.5975131251243186e-05,-1.2596693862862084e-05
2025-05-19,2.199519223335316e-05,7.843609874720359e-06
2025-05-20,-6.79541879354545e-05,-6.208640340944807e-05
2025-05-21,2.980543666665833e-06,-4.2181642595804416e-05
2025-05-22,-0.0004591680529288,-0.0005017975738595627
2025-05-23,0.0003471531154201,-3.3465828748913346e-05
2025-05-24,0.0001490325495211,4.031451374855183e-05
2025-05-25,-6.801570038659971e-05,-1.0395547248897461e-05
2025-05-26,-5.401050344646291e-05,-6.541522463162596e-05
2025-05-27,-3.702212949028907e-05,-8.639307488991569e-05
2025-05-28,4.202984853150733e-05,-3.380126800076588e-05
2025-05-29,-0.0002080799291998,-0.0002436733259062215
2025-05-30,0.0001330211303731,-5.202198864403721e-05
2025-05-31,9.0022190828906e-05,1.0503023266733447e-05
2025-06-01,-8.197351937983433e-05,-6.682271950790393e-05
2025-06-02,0.0001490377647761,9.791170576639863e-05
2025-06-03,-0.000187075760207,-0.00012403822226884356
2025-06-04,5.103497256070074e-05,-2.1400763154123275e-05
2025-06-05,0.0002900628805841,0.00024503752194430405
2025-06-06,-0.0002210863383341,-2.8555070483987746e-05
2025-06-07,-2.795966713870532e-05,-1.090217212129385e-05
2025-06-08,9.69910625016468e-05,6.914333069852859e-05
2025-06-09,3.4990778562401264e-05,9.317381030041921e-05
